row_id,order_id,order_date,ship_date,ship_mode,customer_id,segment,postal_code,product_id,sale,quantity,discount,profit
209,CA-2023-135860,2023-12-01,2023-12-07,"standard class",JH-15985,consumer,48601,OFF-BI-10003274,15.92,4,0,7.48
210,CA-2023-135860,2023-12-01,2023-12-07,"standard class",JH-15985,consumer,48601,OFF-FA-10000134,52.29,9,0,16.21
211,CA-2023-135860,2023-12-01,2023-12-07,"standard class",JH-15985,consumer,48601,OFF-ST-10001522,91.99,1,0,3.68
212,CA-2021-101007,2021-02-09,2021-02-13,"second class",MS-17980,corporate,75220,TEC-AC-10001266,20.8,2,0.2,6.5
213,CA-2021-146262,2021-01-02,2021-01-09,"standard class",VW-21775,corporate,44256,OFF-LA-10004544,23.68,2,0.2,8.88
214,CA-2021-146262,2021-01-02,2021-01-09,"standard class",VW-21775,corporate,44256,FUR-BO-10004695,452.45,5,0.5,-244.32
215,CA-2021-146262,2021-01-02,2021-01-09,"standard class",VW-21775,corporate,44256,TEC-PH-10002844,62.98,3,0.4,-14.7
216,CA-2021-146262,2021-01-02,2021-01-09,"standard class",VW-21775,corporate,44256,TEC-MA-10000864,1188,9,0.7,-950.4
217,CA-2021-146262,2021-01-02,2021-01-09,"standard class",VW-21775,corporate,44256,TEC-AC-10000109,89.58,2,0.2,4.48
218,CA-2022-130162,2022-10-28,2022-11-01,"standard class",JH-15910,consumer,90032,OFF-ST-10001328,93.06,6,0,26.06
219,CA-2022-130162,2022-10-28,2022-11-01,"standard class",JH-15910,consumer,90032,TEC-PH-10002563,302.38,3,0.2,22.68
220,CA-2021-169397,2021-12-24,2021-12-27,"first class",JB-15925,consumer,43017,OFF-FA-10000585,5.58,2,0.2,1.81
221,CA-2021-169397,2021-12-24,2021-12-27,"first class",JB-15925,consumer,43017,OFF-PA-10004000,22.7,6,0.2,8.23
222,CA-2021-169397,2021-12-24,2021-12-27,"first class",JB-15925,consumer,43017,OFF-BI-10002852,19.78,4,0.7,-13.84
223,CA-2021-169397,2021-12-24,2021-12-27,"first class",JB-15925,consumer,43017,FUR-FU-10000087,72.7,4,0.2,19.08
224,CA-2021-169397,2021-12-24,2021-12-27,"first class",JB-15925,consumer,43017,TEC-MA-10001148,479.99,4,0.7,-383.99
225,CA-2021-169397,2021-12-24,2021-12-27,"first class",JB-15925,consumer,43017,OFF-AR-10001958,27.17,2,0.2,2.72
226,CA-2021-163055,2021-08-09,2021-08-16,"standard class",DS-13180,corporate,48227,OFF-AR-10001026,2.2,1,0,0.97
227,CA-2021-163055,2021-08-09,2021-08-16,"standard class",DS-13180,corporate,48227,FUR-TA-10003748,622.45,5,0,136.94
228,CA-2021-163055,2021-08-09,2021-08-16,"standard class",DS-13180,corporate,48227,OFF-ST-10002485,21.98,1,0,0.22
229,US-2021-145436,2021-02-28,2021-03-04,"standard class",VD-21670,consumer,38401,FUR-CH-10004860,161.57,2,0.2,-28.27
230,US-2021-145436,2021-02-28,2021-03-04,"standard class",VD-21670,consumer,38401,FUR-CH-10004477,389.7,8,0.2,43.84
231,US-2020-156216,2020-09-13,2020-09-17,"standard class",EA-14035,corporate,28205,OFF-BI-10001679,18.65,7,0.7,-12.43
232,US-2023-100930,2023-04-07,2023-04-12,"standard class",CS-12400,"home office",33614,FUR-TA-10001705,233.86,2,0.45,-102.05
233,US-2023-100930,2023-04-07,2023-04-12,"standard class",CS-12400,"home office",33614,FUR-TA-10003473,620.61,3,0.45,-248.25
234,US-2023-100930,2023-04-07,2023-04-12,"standard class",CS-12400,"home office",33614,OFF-BI-10001679,5.33,2,0.7,-3.55
235,US-2023-100930,2023-04-07,2023-04-12,"standard class",CS-12400,"home office",33614,FUR-FU-10004017,258.07,3,0.2,0
236,US-2023-100930,2023-04-07,2023-04-12,"standard class",CS-12400,"home office",33614,TEC-AC-10003832,617.98,3,0.2,-7.72
237,CA-2023-160514,2023-11-12,2023-11-16,"standard class",DB-13120,corporate,95051,OFF-PA-10002479,10.56,2,0,4.75
238,CA-2022-157749,2022-06-04,2022-06-09,"second class",KL-16645,consumer,60610,OFF-PA-10003349,25.92,5,0.2,9.4
239,CA-2022-157749,2022-06-04,2022-06-09,"second class",KL-16645,consumer,60610,FUR-FU-10000576,419.68,5,0.6,-356.73
240,CA-2022-157749,2022-06-04,2022-06-09,"second class",KL-16645,consumer,60610,FUR-FU-10004351,11.69,3,0.6,-4.68
241,CA-2022-157749,2022-06-04,2022-06-09,"second class",KL-16645,consumer,60610,TEC-PH-10000011,31.98,2,0.2,11.19
242,CA-2022-157749,2022-06-04,2022-06-09,"second class",KL-16645,consumer,60610,FUR-TA-10002607,177.22,5,0.5,-120.51
243,CA-2022-157749,2022-06-04,2022-06-09,"second class",KL-16645,consumer,60610,FUR-FU-10002505,4.04,3,0.6,-2.83
244,CA-2022-157749,2022-06-04,2022-06-09,"second class",KL-16645,consumer,60610,OFF-AR-10004685,7.41,2,0.2,1.2
245,CA-2020-131926,2020-06-01,2020-06-06,"second class",DW-13480,"home office",55044,FUR-CH-10004063,2001.86,7,0,580.54
246,CA-2020-131926,2020-06-01,2020-06-06,"second class",DW-13480,"home office",55044,OFF-ST-10002276,166.72,2,0,41.68
247,CA-2020-131926,2020-06-01,2020-06-06,"second class",DW-13480,"home office",55044,OFF-PA-10004082,47.88,6,0,23.94
248,CA-2020-131926,2020-06-01,2020-06-06,"second class",DW-13480,"home office",55044,OFF-AP-10002945,1503.25,5,0,496.07
249,CA-2020-131926,2020-06-01,2020-06-06,"second class",DW-13480,"home office",55044,OFF-PA-10000061,25.92,4,0,12.44
250,CA-2022-154739,2022-12-10,2022-12-15,"second class",LH-17155,consumer,94109,FUR-CH-10002965,321.57,2,0.2,28.14
251,CA-2022-145625,2022-09-11,2022-09-17,"standard class",KC-16540,consumer,92037,OFF-PA-10004569,7.61,1,0,3.58
252,CA-2022-145625,2022-09-11,2022-09-17,"standard class",KC-16540,consumer,92037,TEC-AC-10003832,3347.37,13,0,636
253,CA-2022-146941,2022-12-10,2022-12-13,"first class",DL-13315,consumer,10024,OFF-ST-10001228,80.58,6,0,22.56
254,CA-2022-146941,2022-12-10,2022-12-13,"first class",DL-13315,consumer,10024,OFF-EN-10003296,361.92,4,0,162.86
255,US-2021-159982,2021-11-28,2021-12-04,"standard class",DR-12880,corporate,60623,FUR-FU-10002505,12.13,9,0.6,-8.49
256,US-2021-159982,2021-11-28,2021-12-04,"standard class",DR-12880,corporate,60623,OFF-ST-10004804,82.37,2,0.2,-19.56
257,US-2021-159982,2021-11-28,2021-12-04,"standard class",DR-12880,corporate,60623,OFF-ST-10001590,53.92,5,0.2,4.04
258,US-2021-159982,2021-11-28,2021-12-04,"standard class",DR-12880,corporate,60623,TEC-PH-10001580,647.9,6,0.2,56.69
259,CA-2023-163139,2023-12-01,2023-12-03,"second class",CC-12670,consumer,10009,TEC-AC-10000290,20.37,3,0,6.93
260,CA-2023-163139,2023-12-01,2023-12-03,"second class",CC-12670,consumer,10009,OFF-ST-10002790,221.55,3,0,6.65
261,CA-2023-163139,2023-12-01,2023-12-03,"second class",CC-12670,consumer,10009,OFF-BI-10003460,17.52,5,0.2,6.13
262,US-2023-155299,2023-06-08,2023-06-12,"standard class",Dl-13600,corporate,77506,OFF-AP-10002203,1.62,2,0.8,-4.47
263,US-2020-106992,2020-09-19,2020-09-21,"second class",SB-20290,corporate,77036,TEC-MA-10000822,3059.98,3,0.4,-510
264,US-2020-106992,2020-09-19,2020-09-21,"second class",SB-20290,corporate,77036,TEC-MA-10003353,2519.96,7,0.4,-252
265,CA-2022-125318,2022-06-06,2022-06-13,"standard class",RC-19825,consumer,60610,TEC-PH-10001433,328.22,4,0.2,28.72
266,CA-2021-155040,2021-11-10,2021-11-15,"standard class",AH-10210,consumer,94513,TEC-AC-10004469,79.9,2,0,35.16
267,CA-2023-136826,2023-06-16,2023-06-20,"standard class",CB-12535,corporate,27514,OFF-AR-10003602,14.02,3,0.2,4.73
268,CA-2022-111010,2022-01-22,2022-01-28,"standard class",PG-18895,consumer,7960,OFF-FA-10003472,7.56,6,0,0.3
269,US-2023-145366,2023-12-09,2023-12-13,"standard class",CA-12310,corporate,45231,OFF-ST-10004180,37.21,1,0.2,-7.44
270,US-2023-145366,2023-12-09,2023-12-13,"standard class",CA-12310,corporate,45231,OFF-EN-10004386,57.58,3,0.2,21.59
271,CA-2023-163979,2023-12-28,2024-01-02,"second class",KH-16690,corporate,94110,OFF-ST-10003208,725.84,4,0,210.49
272,CA-2021-155334,2021-07-30,2021-07-31,"first class",HA-14920,consumer,94109,TEC-AC-10003628,209.93,7,0,92.37
273,CA-2021-155334,2021-07-30,2021-07-31,"first class",HA-14920,consumer,94109,FUR-FU-10003274,5.28,3,0,2.32
274,CA-2021-155334,2021-07-30,2021-07-31,"first class",HA-14920,consumer,94109,OFF-BI-10002557,10.92,3,0.2,4.1
275,CA-2023-118136,2023-09-16,2023-09-17,"first class",BB-10990,corporate,90301,OFF-PA-10002615,8.82,2,0,4.06
276,CA-2023-118136,2023-09-16,2023-09-17,"first class",BB-10990,corporate,90301,OFF-AR-10001427,5.98,1,0,1.55
277,CA-2023-132976,2023-10-13,2023-10-17,"standard class",AG-10495,corporate,19140,OFF-PA-10000673,11.65,2,0.2,4.08
278,CA-2023-132976,2023-10-13,2023-10-17,"standard class",AG-10495,corporate,19140,OFF-PA-10004470,18.18,4,0.2,5.91
279,CA-2023-132976,2023-10-13,2023-10-17,"standard class",AG-10495,corporate,19140,OFF-ST-10000876,59.71,6,0.2,5.97
280,CA-2023-132976,2023-10-13,2023-10-17,"standard class",AG-10495,corporate,19140,OFF-LA-10002043,24.84,3,0.2,8.69
281,US-2021-161991,2021-09-26,2021-09-28,"second class",SC-20725,consumer,77070,OFF-BI-10004967,2.08,5,0.8,-3.43
282,US-2021-161991,2021-09-26,2021-09-28,"second class",SC-20725,consumer,77070,TEC-PH-10001760,1114.4,7,0.2,376.11
283,CA-2021-130890,2021-11-02,2021-11-06,"standard class",JO-15280,consumer,90004,FUR-TA-10002903,1038.84,5,0.2,51.94
284,CA-2021-130883,2021-09-26,2021-10-02,"standard class",TB-21520,consumer,97206,OFF-PA-10000474,141.76,5,0.2,47.84
285,CA-2021-130883,2021-09-26,2021-10-02,"standard class",TB-21520,consumer,97206,TEC-AC-10001956,239.8,5,0.2,47.96
286,CA-2021-130883,2021-09-26,2021-10-02,"standard class",TB-21520,consumer,97206,OFF-PA-10004100,31.1,6,0.2,10.89
287,CA-2022-112697,2022-12-18,2022-12-20,"second class",AH-10195,corporate,33319,OFF-BI-10000778,254.06,7,0.7,-169.37
288,CA-2022-112697,2022-12-18,2022-12-20,"second class",AH-10195,corporate,33319,OFF-AP-10002684,194.53,2,0.2,24.32
289,CA-2022-112697,2022-12-18,2022-12-20,"second class",AH-10195,corporate,33319,OFF-SU-10000646,961.48,5,0.2,-204.31
290,CA-2022-110772,2022-11-20,2022-11-24,"second class",NZ-18565,"home office",43229,OFF-FA-10002983,19.1,7,0.2,6.68
291,CA-2022-110772,2022-11-20,2022-11-24,"second class",NZ-18565,"home office",43229,OFF-LA-10004689,18.5,8,0.2,6.24
292,CA-2022-110772,2022-11-20,2022-11-24,"second class",NZ-18565,"home office",43229,TEC-AC-10002001,255.98,2,0.2,54.4
293,CA-2022-110772,2022-11-20,2022-11-24,"second class",NZ-18565,"home office",43229,FUR-BO-10004709,86.97,3,0.5,-48.7
294,CA-2020-111451,2020-12-26,2020-12-28,"first class",KL-16555,corporate,80906,FUR-FU-10004091,300.42,8,0.2,78.86
295,CA-2020-111451,2020-12-26,2020-12-28,"first class",KL-16555,corporate,80906,FUR-CH-10001891,230.35,3,0.2,20.16
296,CA-2020-111451,2020-12-26,2020-12-28,"first class",KL-16555,corporate,80906,FUR-FU-10002918,218.35,3,0.2,-24.56
297,CA-2020-111451,2020-12-26,2020-12-28,"first class",KL-16555,corporate,80906,OFF-BI-10004593,78.6,5,0.7,-62.88
298,CA-2020-111451,2020-12-26,2020-12-28,"first class",KL-16555,corporate,80906,OFF-FA-10004854,27.55,3,0.2,9.3
299,CA-2022-142545,2022-10-28,2022-11-03,"standard class",JD-15895,corporate,7109,OFF-PA-10002105,32.4,5,0,15.55
300,CA-2022-142545,2022-10-28,2022-11-03,"standard class",JD-15895,corporate,7109,OFF-ST-10002756,1082.48,8,0,10.82
301,CA-2022-142545,2022-10-28,2022-11-03,"standard class",JD-15895,corporate,7109,OFF-PA-10004243,56.91,3,0,27.32
302,CA-2022-142545,2022-10-28,2022-11-03,"standard class",JD-15895,corporate,7109,FUR-FU-10001861,77.6,4,0,38.02
303,CA-2022-142545,2022-10-28,2022-11-03,"standard class",JD-15895,corporate,7109,OFF-BI-10002706,14.28,1,0,6.57
304,US-2023-152380,2023-11-19,2023-11-23,"standard class",JH-15910,consumer,60623,FUR-TA-10002533,219.08,3,0.5,-131.44
305,CA-2021-144253,2021-05-04,2021-05-09,"second class",AS-10225,corporate,10024,FUR-FU-10002671,26.8,2,0,12.86
306,CA-2020-130960,2020-12-30,2021-01-04,"standard class",KB-16600,corporate,48180,OFF-AR-10003651,9.84,3,0,2.85
307,CA-2020-111003,2020-06-01,2020-06-06,"standard class",CR-12625,"home office",8701,OFF-BI-10001072,45.48,3,0,20.92
308,CA-2020-111003,2020-06-01,2020-06-06,"standard class",CR-12625,"home office",8701,OFF-AR-10002135,289.2,6,0,83.87
309,CA-2023-126774,2023-04-15,2023-04-17,"first class",SH-20395,consumer,22204,OFF-AR-10002804,4.89,1,0,2
310,CA-2022-142902,2022-09-12,2022-09-14,"second class",BP-11185,corporate,80004,FUR-FU-10001918,15.14,4,0.2,3.59
311,CA-2022-142902,2022-09-12,2022-09-14,"second class",BP-11185,corporate,80004,FUR-CH-10004086,466.77,2,0.2,52.51
312,CA-2022-142902,2022-09-12,2022-09-14,"second class",BP-11185,corporate,80004,FUR-FU-10001756,15.23,1,0.2,1.71
313,CA-2022-142902,2022-09-12,2022-09-14,"second class",BP-11185,corporate,80004,OFF-LA-10000634,6.26,3,0.2,2.04
314,CA-2020-120887,2020-09-27,2020-10-03,"standard class",TS-21205,corporate,7601,FUR-FU-10001588,87.54,3,0,37.64
315,CA-2020-167850,2020-08-09,2020-08-16,"standard class",AG-10525,corporate,33710,TEC-PH-10002398,178.38,2,0.2,22.3
316,CA-2020-167850,2020-08-09,2020-08-16,"standard class",AG-10525,corporate,33710,OFF-PA-10001937,15.55,3,0.2,5.44
317,CA-2020-164259,2020-12-28,2020-12-30,"first class",SP-20860,corporate,19143,OFF-AR-10003373,99.14,4,0.2,8.67
318,CA-2020-164973,2020-11-04,2020-11-09,"standard class",NM-18445,"home office",10024,FUR-CH-10002602,135.88,1,0.1,24.16
319,CA-2020-164973,2020-11-04,2020-11-09,"standard class",NM-18445,"home office",10024,TEC-MA-10002927,3991.98,2,0,1995.99
320,CA-2020-164973,2020-11-04,2020-11-09,"standard class",NM-18445,"home office",10024,TEC-PH-10004093,275.94,6,0,80.02
321,CA-2020-164973,2020-11-04,2020-11-09,"standard class",NM-18445,"home office",10024,TEC-AC-10000892,360,4,0,129.6
322,CA-2020-164973,2020-11-04,2020-11-09,"standard class",NM-18445,"home office",10024,OFF-ST-10002974,43.57,1,0,13.07
323,CA-2020-156601,2020-09-19,2020-09-24,"standard class",FA-14230,corporate,90805,OFF-FA-10000624,7.16,2,0,3.58
324,CA-2022-162138,2022-04-23,2022-04-27,"standard class",GK-14620,corporate,92345,OFF-BI-10004593,251.52,6,0.2,81.74
325,CA-2022-162138,2022-04-23,2022-04-27,"standard class",GK-14620,corporate,92345,TEC-AC-10001908,99.99,1,0,35
326,CA-2023-153339,2023-11-03,2023-11-05,"second class",DJ-13510,corporate,37130,FUR-FU-10001967,15.99,1,0.2,1
327,US-2022-141544,2022-08-30,2022-09-01,"first class",PO-18850,consumer,19143,TEC-PH-10003645,290.9,3,0.4,-67.88
328,US-2022-141544,2022-08-30,2022-09-01,"first class",PO-18850,consumer,19143,OFF-ST-10000675,54.22,2,0.2,3.39
329,US-2022-141544,2022-08-30,2022-09-01,"first class",PO-18850,consumer,19143,FUR-CH-10003312,786.74,4,0.3,-258.5
330,US-2022-141544,2022-08-30,2022-09-01,"first class",PO-18850,consumer,19143,OFF-LA-10001074,100.24,10,0.2,33.83
331,US-2022-141544,2022-08-30,2022-09-01,"first class",PO-18850,consumer,19143,OFF-BI-10001524,37.76,6,0.7,-27.69
332,US-2022-150147,2022-04-25,2022-04-29,"second class",JL-15850,consumer,19134,TEC-PH-10004614,82.8,2,0.4,-20.7
333,US-2022-150147,2022-04-25,2022-04-29,"second class",JL-15850,consumer,19134,OFF-BI-10001153,20.72,2,0.7,-13.82
334,US-2022-150147,2022-04-25,2022-04-29,"second class",JL-15850,consumer,19134,OFF-BI-10001982,4.9,3,0.7,-3.43
335,CA-2021-137946,2021-09-01,2021-09-04,"second class",DB-13615,consumer,90045,OFF-BI-10001922,4.75,1,0.2,1.6
336,CA-2021-137946,2021-09-01,2021-09-04,"second class",DB-13615,consumer,90045,TEC-CO-10001449,959.98,2,0.2,335.99
337,CA-2021-137946,2021-09-01,2021-09-04,"second class",DB-13615,consumer,90045,OFF-BI-10004140,14.37,4,0.2,4.49
338,CA-2020-129924,2020-07-12,2020-07-17,"standard class",AC-10420,corporate,94122,OFF-BI-10003314,7.71,2,0.2,2.8
339,CA-2020-129924,2020-07-12,2020-07-17,"standard class",AC-10420,corporate,94122,FUR-TA-10004575,698.35,3,0.2,-17.46
340,CA-2021-128167,2021-06-22,2021-06-26,"second class",KL-16645,consumer,84041,OFF-FA-10000490,4.96,4,0,2.33
341,CA-2020-122336,2020-04-13,2020-04-17,"second class",JD-15895,corporate,19140,OFF-AR-10000122,17.86,4,0.2,1.12
342,CA-2020-122336,2020-04-13,2020-04-17,"second class",JD-15895,corporate,19140,OFF-BI-10003656,509.97,10,0.7,-407.98
343,CA-2020-122336,2020-04-13,2020-04-17,"second class",JD-15895,corporate,19140,OFF-FA-10002780,30.99,13,0.2,10.07
344,CA-2020-122336,2020-04-13,2020-04-17,"second class",JD-15895,corporate,19140,TEC-PH-10000702,71.93,12,0.4,8.39
345,US-2021-120712,2021-12-20,2021-12-24,"standard class",CS-12130,consumer,78745,OFF-ST-10000107,88.8,4,0.2,-2.22
346,CA-2023-169901,2023-06-15,2023-06-19,"standard class",CC-12550,consumer,94122,TEC-PH-10002293,47.98,3,0.2,4.8
347,CA-2023-134306,2023-07-08,2023-07-12,"standard class",TD-20995,consumer,1852,OFF-AR-10004027,7.56,3,0,3.1
348,CA-2023-134306,2023-07-08,2023-07-12,"standard class",TD-20995,consumer,1852,OFF-PA-10000249,24.56,2,0,11.54
349,CA-2023-134306,2023-07-08,2023-07-12,"standard class",TD-20995,consumer,1852,OFF-AR-10001374,12.96,2,0,4.15
350,CA-2022-129714,2022-09-01,2022-09-03,"first class",AB-10060,"home office",10009,TEC-AC-10000290,6.79,1,0,2.31
351,CA-2022-129714,2022-09-01,2022-09-03,"first class",AB-10060,"home office",10009,OFF-PA-10001970,24.56,2,0,11.54
352,CA-2022-129714,2022-09-01,2022-09-03,"first class",AB-10060,"home office",10009,OFF-BI-10002160,3.05,1,0.2,1.07
353,CA-2022-129714,2022-09-01,2022-09-03,"first class",AB-10060,"home office",10009,OFF-PA-10001970,49.12,4,0,23.09
354,CA-2022-129714,2022-09-01,2022-09-03,"first class",AB-10060,"home office",10009,OFF-BI-10004995,4355.17,4,0.2,1415.43
355,CA-2022-138520,2022-04-08,2022-04-13,"standard class",JL-15505,consumer,10035,FUR-BO-10002268,388.7,6,0.2,-4.86
356,CA-2022-138520,2022-04-08,2022-04-13,"standard class",JL-15505,consumer,10035,OFF-EN-10001137,8.26,2,0,3.8
357,CA-2022-138520,2022-04-08,2022-04-13,"standard class",JL-15505,consumer,10035,OFF-AR-10002399,17.04,4,0,6.99
358,CA-2022-138520,2022-04-08,2022-04-13,"standard class",JL-15505,consumer,10035,OFF-PA-10002713,34.4,5,0,15.82
359,CA-2022-130001,2022-04-23,2022-04-28,"standard class",HK-14890,corporate,28205,OFF-PA-10002666,36.24,5,0.2,11.32
360,CA-2023-155698,2023-03-08,2023-03-11,"first class",VB-21745,corporate,31907,OFF-AP-10001124,647.84,8,0,168.44
361,CA-2023-155698,2023-03-08,2023-03-11,"first class",VB-21745,corporate,31907,OFF-LA-10001158,20.7,2,0,9.94
362,CA-2023-144904,2023-09-25,2023-10-01,"standard class",KW-16435,consumer,10009,OFF-LA-10001158,20.7,2,0,9.94
363,CA-2023-144904,2023-09-25,2023-10-01,"standard class",KW-16435,consumer,10009,FUR-CH-10000785,488.65,3,0.1,86.87
364,CA-2023-144904,2023-09-25,2023-10-01,"standard class",KW-16435,consumer,10009,OFF-AR-10003732,5.56,2,0,1.45
365,CA-2023-144904,2023-09-25,2023-10-01,"standard class",KW-16435,consumer,10009,FUR-FU-10000023,47.12,8,0,20.73
366,CA-2020-123344,2020-09-24,2020-09-29,"standard class",JD-16060,consumer,94109,OFF-ST-10001713,211.96,4,0,8.48
367,CA-2022-155516,2022-10-21,2022-10-21,"same day",MK-17905,corporate,6040,OFF-BI-10002412,23.2,4,0,10.44
368,CA-2022-155516,2022-10-21,2022-10-21,"same day",MK-17905,corporate,6040,OFF-SU-10001225,7.36,2,0,0.15
369,CA-2022-155516,2022-10-21,2022-10-21,"same day",MK-17905,corporate,6040,OFF-ST-10002406,104.79,7,0,29.34
370,CA-2022-155516,2022-10-21,2022-10-21,"same day",MK-17905,corporate,6040,FUR-BO-10002545,1043.92,4,0,271.42
371,CA-2023-104745,2023-05-29,2023-06-04,"standard class",GT-14755,consumer,78550,OFF-PA-10002036,25.92,5,0.2,9.4
372,CA-2023-104745,2023-05-29,2023-06-04,"standard class",GT-14755,consumer,78550,OFF-ST-10002205,53.42,3,0.2,4.67
373,US-2020-119137,2020-07-23,2020-07-27,"standard class",AG-10900,consumer,85705,OFF-BI-10001982,8.16,5,0.7,-5.71
374,US-2020-119137,2020-07-23,2020-07-27,"standard class",AG-10900,consumer,85705,TEC-AC-10003911,1023.94,8,0.2,179.19
375,US-2020-119137,2020-07-23,2020-07-27,"standard class",AG-10900,consumer,85705,OFF-AR-10000658,9.24,1,0.2,0.92
376,US-2020-119137,2020-07-23,2020-07-27,"standard class",AG-10900,consumer,85705,TEC-AC-10002076,479.04,10,0.2,-29.94
377,US-2022-134656,2022-09-28,2022-10-01,"first class",MM-18280,corporate,62301,OFF-PA-10003039,99.14,4,0.2,30.98
378,US-2023-134481,2023-08-27,2023-09-01,"standard class",AR-10405,corporate,2038,FUR-TA-10004915,1488.42,7,0.3,-297.68
379,CA-2021-130792,2021-04-28,2021-05-05,"standard class",RA-19915,consumer,77095,OFF-AP-10000696,8.65,3,0.8,-20.33
380,CA-2021-130792,2021-04-28,2021-05-05,"standard class",RA-19915,consumer,77095,OFF-ST-10003327,23.83,3,0.2,2.68
381,CA-2021-130792,2021-04-28,2021-05-05,"standard class",RA-19915,consumer,77095,OFF-BI-10000309,12.18,4,0.8,-18.87
382,CA-2022-134775,2022-10-28,2022-10-29,"first class",AS-10285,corporate,94109,OFF-PA-10004734,50.96,7,0,25.48
383,CA-2022-134775,2022-10-28,2022-10-29,"first class",AS-10285,corporate,94109,OFF-BI-10002225,49.54,3,0.2,17.34
384,CA-2021-125395,2021-06-26,2021-06-29,"second class",LA-16780,corporate,48180,TEC-AC-10004708,41.9,2,0,8.8
385,US-2021-168935,2021-11-27,2021-12-02,"standard class",DO-13435,consumer,33024,FUR-TA-10000617,375.46,3,0.45,-157.01
386,US-2021-168935,2021-11-27,2021-12-02,"standard class",DO-13435,consumer,33024,TEC-AC-10002335,83.98,3,0.2,-1.05
387,CA-2021-122756,2021-12-03,2021-12-07,"standard class",DK-13225,corporate,19140,TEC-MA-10001681,482.34,4,0.7,-337.64
388,CA-2021-122756,2021-12-03,2021-12-07,"standard class",DK-13225,corporate,19140,FUR-FU-10001935,2.96,1,0.2,0.78
389,CA-2020-115973,2020-11-24,2020-11-26,"first class",NG-18430,consumer,45231,OFF-AR-10004757,2.62,1,0.2,0.43
390,CA-2023-101798,2023-12-11,2023-12-15,"standard class",MV-18190,consumer,10009,OFF-BI-10000050,23.36,4,0.2,7.88
391,CA-2023-101798,2023-12-11,2023-12-15,"standard class",MV-18190,consumer,10009,TEC-AC-10001998,39.98,2,0,13.59
392,US-2020-135972,2020-09-21,2020-09-23,"second class",JG-15115,consumer,98198,TEC-PH-10003012,246.38,2,0.2,27.72
